Id_Estudiante,Programa,Satisfaccion_general,Infraestructura,Calidad_docente,Apoyo_institucional
ID_EST_02964,Administración de Empresas,2,2,5,1
ID_EST_02965,Administración de Empresas,2,5,1,4
ID_EST_02966,Administración de Empresas,4,3,2,2
ID_EST_02967,Administración de Empresas,4,3,2,4
ID_EST_02968,Administración de Empresas,3,3,3,5
ID_EST_02969,Administración de Empresas,4,3,5,5
ID_EST_02970,Administración de Empresas,1,1,5,5
ID_EST_02971,Administración de Empresas,2,4,2,5
ID_EST_02972,Administración de Empresas,4,2,2,5
ID_EST_02973,Administración de Empresas,1,4,4,3
ID_EST_02974,Administración de Empresas,2,3,2,2
ID_EST_02975,Administración de Empresas,3,5,3,3
ID_EST_02976,Administración de Empresas,5,3,5,4
ID_EST_02977,Administración de Empresas,4,5,2,1
ID_EST_02978,Administración de Empresas,5,3,4,4
ID_EST_02979,Administración de Empresas,4,5,2,5
ID_EST_02980,Administración de Empresas,2,1,1,5
ID_EST_02981,Administración de Empresas,5,4,4,4
ID_EST_02982,Administración de Empresas,3,4,3,5
ID_EST_02983,Administración de Empresas,3,2,4,5
ID_EST_02984,Administración de Empresas,1,3,3,1
ID_EST_02985,Administración de Empresas,5,5,5,3
ID_EST_02986,Administración de Empresas,1,5,2,4
ID_EST_02987,Administración de Empresas,5,2,1,3
ID_EST_02988,Administración de Empresas,3,5,1,1
ID_EST_02989,Administración de Empresas,3,5,3,3
ID_EST_02990,Administración de Empresas,3,3,2,5
ID_EST_02991,Administración de Empresas,4,2,5,5
ID_EST_02992,Administración de Empresas,1,3,4,1
ID_EST_02993,Administración de Empresas,2,2,1,4
ID_EST_02994,Administración de Empresas,2,5,1,1
ID_EST_02995,Administración de Empresas,4,1,5,2
ID_EST_02996,Administración de Empresas,2,2,5,1
ID_EST_02997,Administración de Empresas,1,3,5,5
ID_EST_02998,Administración de Empresas,2,5,1,4
ID_EST_02999,Administración de Empresas,4,2,2,1
ID_EST_03000,Administración de Empresas,1,5,1,3
ID_EST_03001,Administración de Empresas,4,1,1,3
ID_EST_03002,Administración de Empresas,2,5,4,2
ID_EST_03003,Administración de Empresas,5,2,4,4
ID_EST_03004,Administración de Empresas,1,4,1,5
ID_EST_03005,Administración de Empresas,1,2,1,2
ID_EST_03006,Administración de Empresas,1,1,4,3
ID_EST_03007,Administración de Empresas,2,4,5,4
ID_EST_03008,Administración de Empresas,2,1,4,2
ID_EST_03009,Administración de Empresas,3,1,3,1
ID_EST_03010,Administración de Empresas,4,2,3,2
ID_EST_03011,Administración de Empresas,4,3,4,5
ID_EST_03012,Administración de Empresas,3,2,3,3
ID_EST_03013,Administración de Empresas,2,1,3,4
ID_EST_03014,Administración de Empresas,5,4,4,3
ID_EST_03015,Administración de Empresas,1,4,1,3
ID_EST_03016,Administración de Empresas,2,3,5,1
ID_EST_03017,Administración de Empresas,5,1,4,2
ID_EST_03018,Administración de Empresas,1,5,2,1
ID_EST_03019,Administración de Empresas,3,2,1,3
ID_EST_03020,Administración de Empresas,3,1,5,4
ID_EST_03021,Administración de Empresas,4,3,4,1
ID_EST_03022,Administración de Empresas,5,3,2,2
ID_EST_03023,Administración de Empresas,5,3,1,5
ID_EST_03024,Administración de Empresas,1,5,2,1
ID_EST_03025,Administración de Empresas,1,5,2,3
ID_EST_03026,Administración de Empresas,3,2,2,2
ID_EST_03027,Administración de Empresas,2,4,1,3
ID_EST_03028,Administración de Empresas,3,5,4,1
ID_EST_03029,Administración de Empresas,3,2,1,2
ID_EST_03030,Administración de Empresas,2,3,2,1
ID_EST_03031,Administración de Empresas,1,3,2,5
ID_EST_03032,Administración de Empresas,4,5,4,5
ID_EST_03033,Administración de Empresas,2,1,2,2
ID_EST_03034,Administración de Empresas,4,3,3,5
ID_EST_03035,Administración de Empresas,3,1,1,3
ID_EST_03036,Administración de Empresas,5,4,1,4
ID_EST_03037,Administración de Empresas,4,3,2,5
ID_EST_03038,Administración de Empresas,5,4,1,2
ID_EST_03039,Administración de Empresas,4,1,5,2
ID_EST_03040,Administración de Empresas,1,3,5,3
ID_EST_03041,Administración de Empresas,2,5,4,5
ID_EST_03042,Administración de Empresas,5,4,4,3
ID_EST_03043,Administración de Empresas,2,5,3,2
ID_EST_03044,Administración de Empresas,4,4,4,2
ID_EST_03045,Administración de Empresas,2,4,4,5
ID_EST_03046,Administración de Empresas,2,5,2,5
ID_EST_03047,Administración de Empresas,5,4,5,3
ID_EST_03048,Administración de Empresas,4,2,3,5
ID_EST_03049,Administración de Empresas,4,3,4,2
ID_EST_03050,Administración de Empresas,4,3,2,1
ID_EST_03051,Administración de Empresas,3,4,2,1
ID_EST_03052,Administración de Empresas,1,3,1,1
ID_EST_03053,Administración de Empresas,5,1,3,4
ID_EST_03054,Administración de Empresas,1,2,4,4
ID_EST_03055,Administración de Empresas,2,1,5,2
ID_EST_03056,Administración de Empresas,2,5,1,4
ID_EST_03057,Administración de Empresas,2,3,3,1
ID_EST_03058,Administración de Empresas,5,4,5,1
ID_EST_03059,Administración de Empresas,2,2,3,2
ID_EST_03060,Administración de Empresas,2,5,2,5
ID_EST_03061,Administración de Empresas,3,2,3,1
ID_EST_03062,Administración de Empresas,1,5,2,1
ID_EST_03063,Administración de Empresas,2,4,5,3
ID_EST_03064,Administración de Empresas,1,3,1,2
ID_EST_03065,Administración de Empresas,1,1,5,4
ID_EST_03066,Administración de Empresas,4,4,3,1
ID_EST_03067,Administración de Empresas,5,4,5,5
ID_EST_03068,Administración de Empresas,1,2,3,4
ID_EST_03069,Administración de Empresas,2,3,1,5
ID_EST_03070,Administración de Empresas,5,5,2,1
ID_EST_03071,Administración de Empresas,1,1,5,3
ID_EST_03072,Administración de Empresas,2,4,2,4
ID_EST_03073,Administración de Empresas,4,2,1,3
ID_EST_03074,Administración de Empresas,3,2,2,3
ID_EST_03075,Administración de Empresas,1,4,2,3
ID_EST_03076,Administración de Empresas,2,3,2,5
ID_EST_03077,Administración de Empresas,4,4,2,2
ID_EST_03078,Administración de Empresas,3,4,4,1
ID_EST_03079,Administración de Empresas,3,1,3,4
ID_EST_03080,Administración de Empresas,2,3,4,1
ID_EST_03081,Administración de Empresas,3,5,3,4
ID_EST_03082,Administración de Empresas,3,1,4,5
ID_EST_03083,Administración de Empresas,4,2,5,2
ID_EST_03084,Administración de Empresas,2,2,2,3
ID_EST_03085,Administración de Empresas,1,4,1,2
ID_EST_03086,Administración de Empresas,3,3,1,4
ID_EST_03087,Administración de Empresas,5,1,5,5
ID_EST_03088,Administración de Empresas,1,2,1,5
ID_EST_03089,Administración de Empresas,1,5,4,4
ID_EST_03090,Administración de Empresas,3,3,2,1
ID_EST_03091,Administración de Empresas,1,3,3,2
ID_EST_03092,Administración de Empresas,1,5,2,2
ID_EST_03093,Administración de Empresas,4,5,2,1
ID_EST_03094,Administración de Empresas,2,1,2,5
ID_EST_03095,Administración de Empresas,5,5,5,5
ID_EST_03096,Administración de Empresas,3,4,4,5
ID_EST_03097,Administración de Empresas,4,5,4,1
ID_EST_03098,Administración de Empresas,5,3,5,1
ID_EST_03099,Administración de Empresas,1,1,2,2
ID_EST_03100,Administración de Empresas,2,4,1,3
ID_EST_03101,Administración de Empresas,5,2,1,3
ID_EST_03102,Administración de Empresas,2,1,4,1
ID_EST_03103,Administración de Empresas,3,5,5,3
ID_EST_03104,Administración de Empresas,4,2,1,4
ID_EST_03105,Administración de Empresas,1,2,2,1
ID_EST_03106,Administración de Empresas,1,4,1,1
ID_EST_03107,Administración de Empresas,1,1,5,5
ID_EST_03108,Administración de Empresas,4,1,3,2
ID_EST_03109,Administración de Empresas,2,1,2,4
ID_EST_03110,Administración de Empresas,2,3,2,3
ID_EST_03111,Administración de Empresas,2,3,2,2
ID_EST_03112,Administración de Empresas,5,5,1,5
ID_EST_03113,Administración de Empresas,5,4,2,4
ID_EST_03114,Administración de Empresas,3,3,2,5
ID_EST_03115,Administración de Empresas,1,4,1,2
ID_EST_03116,Administración de Empresas,3,3,4,4
ID_EST_03117,Administración de Empresas,1,1,2,2
ID_EST_03118,Administración de Empresas,5,5,3,5
ID_EST_03119,Administración de Empresas,1,2,3,1
ID_EST_03120,Administración de Empresas,1,3,2,3
ID_EST_03121,Administración de Empresas,4,3,1,3
ID_EST_03122,Administración de Empresas,2,1,1,4
ID_EST_03123,Administración de Empresas,2,4,3,3
ID_EST_03124,Administración de Empresas,2,2,1,5
ID_EST_03125,Administración de Empresas,4,4,3,5
ID_EST_03126,Administración de Empresas,1,3,4,1
ID_EST_03127,Administración de Empresas,5,1,2,2
ID_EST_03128,Administración de Empresas,5,1,5,5
ID_EST_03129,Administración de Empresas,4,1,4,4
ID_EST_03130,Administración de Empresas,2,4,2,2
ID_EST_03131,Administración de Empresas,3,3,4,1
ID_EST_03132,Administración de Empresas,2,5,4,1
ID_EST_03133,Administración de Empresas,5,5,2,2
ID_EST_03134,Administración de Empresas,3,5,3,5
ID_EST_03135,Administración de Empresas,1,1,1,2
ID_EST_03136,Administración de Empresas,5,5,3,5
ID_EST_03137,Administración de Empresas,1,2,2,1
ID_EST_03138,Administración de Empresas,1,3,2,1
ID_EST_03139,Administración de Empresas,2,3,1,4
ID_EST_03140,Administración de Empresas,5,5,4,1
ID_EST_03141,Administración de Empresas,1,4,4,3
ID_EST_03142,Administración de Empresas,4,1,3,3
ID_EST_03143,Administración de Empresas,5,5,4,2
ID_EST_03144,Administración de Empresas,3,2,2,3
ID_EST_03145,Administración de Empresas,5,3,3,2
ID_EST_03146,Administración de Empresas,3,2,1,4
ID_EST_03147,Administración de Empresas,2,5,3,5
ID_EST_03148,Administración de Empresas,4,5,3,1
ID_EST_03149,Administración de Empresas,3,3,1,2
ID_EST_03150,Administración de Empresas,1,2,2,4
ID_EST_03151,Administración de Empresas,1,5,2,5
ID_EST_03152,Administración de Empresas,5,4,1,2
ID_EST_03153,Administración de Empresas,2,5,5,1
ID_EST_03154,Administración de Empresas,2,5,1,4
ID_EST_03155,Administración de Empresas,2,5,2,3
ID_EST_03156,Administración de Empresas,5,2,4,3
ID_EST_03157,Administración de Empresas,1,5,4,2
ID_EST_03158,Administración de Empresas,3,3,4,2
ID_EST_03159,Administración de Empresas,5,4,4,3
ID_EST_03160,Administración de Empresas,1,5,3,1
ID_EST_03161,Administración de Empresas,4,3,2,5
ID_EST_03162,Administración de Empresas,2,2,4,3
ID_EST_03163,Administración de Empresas,5,3,3,1
ID_EST_03164,Administración de Empresas,2,3,2,2
ID_EST_03165,Administración de Empresas,2,4,1,3
ID_EST_03166,Administración de Empresas,3,1,2,3
ID_EST_03167,Administración de Empresas,3,4,5,5
ID_EST_03168,Administración de Empresas,4,2,4,4
ID_EST_03169,Administración de Empresas,1,1,5,5
ID_EST_03170,Administración de Empresas,3,5,5,2
ID_EST_03171,Administración de Empresas,5,3,5,3
ID_EST_03172,Administración de Empresas,1,2,2,5
ID_EST_03173,Administración de Empresas,4,5,5,1
ID_EST_03174,Administración de Empresas,4,4,4,5
ID_EST_03175,Administración de Empresas,5,2,3,3
ID_EST_03176,Administración de Empresas,4,1,5,3
ID_EST_03177,Administración de Empresas,5,1,1,2
ID_EST_03178,Administración de Empresas,2,1,4,5
ID_EST_03179,Administración de Empresas,5,1,3,4
ID_EST_03180,Administración de Empresas,3,4,2,1
ID_EST_03181,Administración de Empresas,2,2,5,1
ID_EST_03182,Administración de Empresas,1,4,2,1
ID_EST_03183,Administración de Empresas,5,3,1,3
ID_EST_03184,Administración de Empresas,2,1,3,4
ID_EST_03185,Administración de Empresas,3,4,3,1
ID_EST_03186,Administración de Empresas,4,4,3,4
ID_EST_03187,Administración de Empresas,5,4,3,5
ID_EST_03188,Administración de Empresas,5,1,5,2
ID_EST_03189,Administración de Empresas,2,4,3,4
ID_EST_03190,Administración de Empresas,4,5,3,4
ID_EST_03191,Administración de Empresas,5,4,1,1
ID_EST_03192,Administración de Empresas,4,4,2,4
ID_EST_03193,Administración de Empresas,2,3,4,3
ID_EST_03194,Administración de Empresas,2,4,3,2
ID_EST_03195,Administración de Empresas,3,2,3,5
ID_EST_03196,Administración de Empresas,5,2,4,1
ID_EST_03197,Administración de Empresas,1,3,1,1
ID_EST_03198,Administración de Empresas,5,2,5,3
ID_EST_03199,Administración de Empresas,3,2,1,2
ID_EST_03200,Administración de Empresas,1,3,5,4
ID_EST_03201,Administración de Empresas,3,5,4,2
ID_EST_03202,Administración de Empresas,1,1,2,3
ID_EST_03203,Administración de Empresas,1,2,1,2
ID_EST_03204,Administración de Empresas,2,1,1,5
ID_EST_03205,Administración de Empresas,4,3,3,2
ID_EST_03206,Administración de Empresas,4,4,5,2
ID_EST_03207,Administración de Empresas,3,4,1,2
ID_EST_03208,Administración de Empresas,4,4,2,2
ID_EST_03209,Administración de Empresas,1,4,4,5
ID_EST_03210,Administración de Empresas,3,4,1,1
ID_EST_03211,Administración de Empresas,2,1,5,4
ID_EST_03212,Administración de Empresas,5,3,4,2
ID_EST_03213,Administración de Empresas,3,1,3,5
ID_EST_03214,Administración de Empresas,5,4,3,2
ID_EST_03215,Administración de Empresas,5,3,1,2
ID_EST_03216,Administración de Empresas,2,2,2,4
ID_EST_03217,Administración de Empresas,3,3,2,3
ID_EST_03218,Administración de Empresas,5,1,5,5
ID_EST_03219,Administración de Empresas,2,2,4,5
ID_EST_03220,Administración de Empresas,3,2,1,4
ID_EST_03221,Administración de Empresas,2,5,2,4
ID_EST_03222,Administración de Empresas,3,1,2,2
ID_EST_03223,Administración de Empresas,1,1,5,4
ID_EST_03224,Administración de Empresas,3,4,3,5
ID_EST_03225,Administración de Empresas,3,5,4,2
ID_EST_03226,Administración de Empresas,4,1,4,1
ID_EST_03227,Administración de Empresas,4,2,1,5
ID_EST_03228,Administración de Empresas,5,1,1,1
ID_EST_03229,Administración de Empresas,4,4,4,3
ID_EST_03230,Administración de Empresas,1,3,3,3
ID_EST_03231,Administración de Empresas,2,5,1,1
ID_EST_03232,Administración de Empresas,5,2,4,3
ID_EST_03233,Administración de Empresas,2,3,1,2
ID_EST_03234,Administración de Empresas,3,1,5,2
ID_EST_03235,Administración de Empresas,2,2,1,4
ID_EST_03236,Administración de Empresas,2,5,3,4
ID_EST_03237,Administración de Empresas,3,4,4,2
ID_EST_03238,Administración de Empresas,2,3,2,5
ID_EST_03239,Administración de Empresas,2,2,1,5
ID_EST_03240,Administración de Empresas,4,1,5,4
ID_EST_03241,Administración de Empresas,4,3,5,4
ID_EST_03242,Administración de Empresas,4,4,1,5
ID_EST_03243,Administración de Empresas,1,3,3,4
ID_EST_03244,Administración de Empresas,4,4,2,3
ID_EST_03245,Administración de Empresas,2,1,1,3
ID_EST_03246,Administración de Empresas,4,2,1,5
ID_EST_03247,Administración de Empresas,3,1,5,2
ID_EST_03248,Administración de Empresas,3,3,5,3
ID_EST_03249,Administración de Empresas,1,5,2,1
ID_EST_03250,Administración de Empresas,1,4,1,3
ID_EST_03251,Administración de Empresas,2,1,4,2
ID_EST_03252,Administración de Empresas,3,4,4,5
ID_EST_03253,Administración de Empresas,3,2,3,2
ID_EST_03254,Administración de Empresas,4,4,2,1
ID_EST_03255,Administración de Empresas,2,2,2,5
ID_EST_03256,Administración de Empresas,3,2,1,2
ID_EST_03257,Administración de Empresas,2,4,1,3
ID_EST_03258,Administración de Empresas,5,3,2,5
ID_EST_03259,Administración de Empresas,5,3,5,5
ID_EST_03260,Administración de Empresas,4,5,2,1
ID_EST_03261,Administración de Empresas,4,5,4,1
ID_EST_03262,Administración de Empresas,4,5,3,2
ID_EST_03263,Administración de Empresas,3,1,5,3
ID_EST_03264,Administración de Empresas,3,4,2,5
ID_EST_03265,Administración de Empresas,5,4,4,1
ID_EST_03266,Administración de Empresas,4,1,2,3
ID_EST_03267,Administración de Empresas,2,3,2,2
ID_EST_03268,Administración de Empresas,5,2,5,1
ID_EST_03269,Administración de Empresas,2,5,5,5
ID_EST_03270,Administración de Empresas,1,3,4,3
ID_EST_03271,Administración de Empresas,1,1,2,5
ID_EST_03272,Administración de Empresas,3,5,2,2
ID_EST_03273,Administración de Empresas,2,3,1,1
ID_EST_03274,Administración de Empresas,2,3,5,1
ID_EST_03275,Administración de Empresas,2,2,3,1
ID_EST_03276,Administración de Empresas,4,1,1,5
ID_EST_03277,Administración de Empresas,1,3,4,3
ID_EST_03278,Administración de Empresas,5,2,5,1
ID_EST_03279,Administración de Empresas,2,1,1,1
ID_EST_03280,Administración de Empresas,5,1,1,1
ID_EST_03281,Administración de Empresas,3,2,1,3
ID_EST_03282,Administración de Empresas,3,4,2,4
ID_EST_03283,Administración de Empresas,5,4,2,3
ID_EST_03284,Administración de Empresas,4,1,5,2
ID_EST_03285,Administración de Empresas,4,3,5,5
ID_EST_03286,Administración de Empresas,2,2,5,2
ID_EST_03287,Administración de Empresas,1,5,4,2
ID_EST_03288,Administración de Empresas,5,1,5,2
ID_EST_03289,Administración de Empresas,4,2,4,3
ID_EST_03290,Administración de Empresas,1,2,2,2
ID_EST_03291,Administración de Empresas,3,3,2,1
ID_EST_03292,Administración de Empresas,3,1,2,5
ID_EST_03293,Administración de Empresas,5,2,5,3
ID_EST_03294,Administración de Empresas,5,4,2,1
ID_EST_03295,Administración de Empresas,2,4,3,2
ID_EST_03296,Administración de Empresas,1,2,3,3
ID_EST_03297,Administración de Empresas,4,5,2,5
ID_EST_03298,Administración de Empresas,5,1,4,5
ID_EST_03299,Administración de Empresas,4,2,1,5
ID_EST_03300,Administración de Empresas,1,4,2,3
ID_EST_03301,Administración de Empresas,4,4,1,5
ID_EST_03302,Administración de Empresas,2,3,5,1
ID_EST_03303,Administración de Empresas,3,5,1,1
ID_EST_03304,Administración de Empresas,5,4,3,5
ID_EST_03305,Administración de Empresas,4,1,3,2
ID_EST_03306,Administración de Empresas,1,3,4,2
ID_EST_03307,Administración de Empresas,2,5,3,5
ID_EST_03308,Administración de Empresas,1,2,4,5
ID_EST_03309,Administración de Empresas,4,5,1,3
ID_EST_03310,Administración de Empresas,1,5,1,3
ID_EST_03311,Administración de Empresas,4,5,5,3
ID_EST_03312,Administración de Empresas,3,2,4,4
ID_EST_03313,Administración de Empresas,5,4,5,5
ID_EST_03314,Administración de Empresas,5,2,4,4
ID_EST_03315,Administración de Empresas,2,4,1,3
ID_EST_03316,Administración de Empresas,3,2,5,4
ID_EST_03317,Administración de Empresas,1,4,4,1
ID_EST_03318,Administración de Empresas,1,1,4,1
ID_EST_03319,Administración de Empresas,5,4,4,4
ID_EST_03320,Administración de Empresas,4,3,5,1
ID_EST_03321,Administración de Empresas,5,5,2,2
ID_EST_03322,Administración de Empresas,2,3,3,3
ID_EST_03323,Administración de Empresas,3,5,2,4
ID_EST_03324,Administración de Empresas,1,4,1,1
ID_EST_03325,Administración de Empresas,2,3,5,5
ID_EST_03326,Administración de Empresas,2,4,2,3
ID_EST_03327,Administración de Empresas,2,1,2,5
ID_EST_03328,Administración de Empresas,5,1,4,4
ID_EST_03329,Administración de Empresas,2,5,2,1
ID_EST_03330,Administración de Empresas,3,5,4,4
ID_EST_03331,Administración de Empresas,1,4,5,2
ID_EST_03332,Administración de Empresas,5,4,1,1
ID_EST_03333,Administración de Empresas,4,3,5,1
ID_EST_03334,Administración de Empresas,5,5,4,3
ID_EST_03335,Administración de Empresas,1,5,1,3
ID_EST_03336,Administración de Empresas,1,5,3,1
ID_EST_03337,Administración de Empresas,3,1,4,5
ID_EST_03338,Administración de Empresas,3,3,4,5
ID_EST_03339,Administración de Empresas,5,1,3,1
ID_EST_03340,Administración de Empresas,2,4,4,2
ID_EST_03341,Administración de Empresas,3,3,4,5
ID_EST_03342,Administración de Empresas,1,3,4,4
ID_EST_03343,Administración de Empresas,5,1,5,4
ID_EST_03344,Administración de Empresas,3,2,1,5
ID_EST_03345,Administración de Empresas,4,4,3,4
ID_EST_03346,Administración de Empresas,2,5,3,4
ID_EST_03347,Administración de Empresas,1,2,4,5
ID_EST_03348,Administración de Empresas,4,2,5,1
ID_EST_03349,Administración de Empresas,5,3,1,3
